init_choiceA,init_choiceB,init_choiceC,init_choiceD,init_time,adjusted_choiceA,adjusted_choiceB,adjusted_choiceC,adjusted_choiceD,adjusted_time,question_num,question,optionA,optionB,optionC,optionD,correct_answer,justification,advice_answer,topic,participant_id,source,advisor,give_justification,score,major,time,usage_description,heard_of,used,used_in_class,answered_mc,weight_on_advice,fam_topic,topic_familiarity,net_familiarity,uncomfortable,neutral,comfortable,usage_level,question_group,question_id,advice_is_correct,last_advice_is_correct,correct_advice_count,incorrect_advice_count,init_advice_confidence,advice_confidence
1.0,0.0,0.0,0.0,38.911,1.0,0.0,0.0,0.0,6.325,22,"This question refers to the following information.
The excerpts below are from the Navigation Acts of 1651.
[A]fter the first day of December, one thousand six hundred fifty and one, and from thence forwards, no goods or commodities whatsoever of the growth, production or manufacture of Asia, Africa or America, or of any part thereof; or of any islands belonging to them, or which are described or laid down in the usual maps or cards of those places, as well of the English plantations as others, shall be imported or brought into this Commonwealth of England, or into Ireland, or any other lands, islands, plantations, or territories to this Commonwealth belonging, or in their possession, in any other ship or ships, vessel or vessels whatsoever, but only in such as do truly and without fraud belong only to the people of this Commonwealth, or the plantations thereof, as the proprietors or right owners thereof; and whereof the master and mariners are also of the people of this Commonwealth, under the penalty of the forfeiture and loss of all the goods that shall be imported contrary to this act, , , ,
[N]o goods or commodities of the growth, production, or manufacture of Europe, or of any part thereof, shall after the first day of December, one thousand six hundred fifty and one, be imported or brought into this Commonwealth of England, or any other lands or territories to this Commonwealth belonging, or in their possession, in any ship or ships, vessel or vessels whatsoever, but in such as do truly and without fraud belong only to the people of this Commonwealth, and in no other, except only such foreign ships and vessels as do truly and properly belong to the people of that country or place, of which the said goods are the growth, production or manufacture.
Which of the following best describes the outcome of the Navigation Acts of 1651?","They served as a catalyst for the growth of English shipping and overseas trade, but did little to limit the prospects of the Dutch in the seventeenth century.",They brought about almost immediate hardships for the Dutch economy as their dominance of overseas trade quickly ended.,They were rescinded during the restoration of the Stuarts as they sought normal diplomatic relations with the Dutch so not as to need Parliament`s financial support for war.,"They led to nearly a century of recurrent war between England and the Netherlands, which would not end until after American independence.",A,"
The Navigation Acts of 1651 were designed to limit the prospects of the Dutch in the seventeenth century by restricting the import of goods from Europe, Asia, Africa, and America to ships that belonged to the people of England. This would have had a negative impact on the Dutch economy, as their dominance of overseas trade quickly ended.

Answer: B) They brought about almost immediate hardships for the Dutch economy as their dominance of overseas trade quickly ended.",B,high_school_european_history,R_3NOfWpT1VR2BKrD,rpp,expert,yes,11655.0,"EECS, Business Administration",13836,"debug code, explain homework questions, check econ problem set answers",1,1,1,0,0.0,History,Comfortable,1,0,0,1,3,"(20, 25]",-4533221554917632928,0,0.0,15.0,6.0,0.0,0.0
0.25,0.25,0.25,0.25,7.014,0.23809523809523808,0.23809523809523808,0.2857142857142857,0.23809523809523808,14.645,23,Wolf defines a “moral saint” as a person who:,is as morally worthy as possible.,is as religiously observant as possible.,dies for the cause of morality.,all of the above.,A,"

A) is as morally worthy as possible.
B) is as religiously observant as possible.
C) dies for the cause of morality.

None of these choices include all of the above, so the answer is:

D) all of the above.",D,philosophy,R_3NOfWpT1VR2BKrD,rpp,expert,yes,11655.0,"EECS, Business Administration",13836,"debug code, explain homework questions, check econ problem set answers",1,1,1,0,0.0,Literature,Uncomfortable,-1,1,0,0,3,"(20, 25]",-2194636535253043483,0,0.0,15.0,7.0,0.25,0.23809523809523808
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,69.196,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,19.757,24,"The population of the city where Michelle was born is 145,826. What is the value of the 5 in the number 145,826?",5 thousands,5 hundreds,5 tens,5 ones,A,"

The population of the city is 145,826.

The 5 is in the thousands place, so the answer is (A) 5 thousands.",A,elementary_mathematics,R_3NOfWpT1VR2BKrD,rpp,expert,yes,11655.0,"EECS, Business Administration",13836,"debug code, explain homework questions, check econ problem set answers",1,1,1,0,0.0,Mathematics,Comfortable,1,0,0,1,3,"(20, 25]",-5774833449196713823,1,0.0,15.0,8.0,0.14285714285714285,0.14285714285714285
0.3333333333333333,0.0,0.6666666666666666,0.0,59.341,0.0,1.0,0.0,0.0,30.959,1,Consider the following list. - Assembly language - Block-based programming language - Logic gate - Machine language Which of the following arranges the list in order from highest level of abstraction to lowest level of abstraction?,"Block-based programming language, assembly language, machine language, logic gate","Block-based programming language, machine language, assembly language, logic gate","Block-based programming language, machine language, logic gate, assembly language","Machine language, block-based programming language, assembly language, logic gate",A,"

The highest level of abstraction is Block-based programming language, which is the most user-friendly and requires the least amount of technical knowledge. 

The next level of abstraction is Assembly language, which is a low-level language that requires more technical knowledge than a block-based language. 

The third level of abstraction is Machine language, which is a low-level language that is closer to the hardware and requires more technical knowledge than assembly language. 

The lowest level of abstraction is Logic gate, which is the most basic form of programming and requires the most technical knowledge. 

Therefore, the correct answer is (D) Machine language, block-based programming language, assembly language, logic gate.",D,high_school_computer_science,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Computer Science,Uncomfortable,-1,1,0,0,4,"(0, 5]",-2260710168580412957,0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.25,0.25,90.018,0.0,1.0,0.0,0.0,63.898,2,"Which of the following vitamins is involved in transamination of amino acids?
",Niacin,Riboflavin,Thiamin,Vitamin B6,D,"

Transamination is a process in which an amino acid is converted into another amino acid. This process requires an enzyme called transaminase, which is dependent on a coenzyme called pyridoxal phosphate (PLP). 

Therefore, the correct answer is (D) Vitamin B6.",D,nutrition,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Biological Sciences,Neutral,0,0,1,0,4,"(0, 5]",-1020173805821667427,1,0.0,0.0,1.0,0.25,0.0
0.25742574257425743,0.24752475247524752,0.24752475247524752,0.24752475247524752,90.028,1.0,0.0,0.0,0.0,54.946,3,"This question refers to the following information.
""When we were kids the United States was the wealthiest and strongest country in the world; the only one with the atom bomb, the least scarred by modern war, an initiator of the United Nations that we thought would distribute Western influence throughout the world. Freedom and equality for each individual, government of, by, and for the people—these American values we found good, principles by which we could live as men. Many of us began maturing in complacency.
""As we grew, however, our comfort was penetrated by events too troubling to dismiss. First, the permeating and victimizing fact of human degradation, symbolized by the Southern struggle against racial bigotry, compelled most of us from silence to activism. Second, the enclosing fact of the Cold War, symbolized by the presence of the Bomb, brought awareness that we ourselves, and our friends, and millions of abstract `others` we knew more directly because of our common peril, might die at any time. . . .""
—Port Huron Statement, 1962
The language of this document can be seen as a repudiation of which of the following policies or actions from the Eisenhower years?","The ""New Look"" foreign policy.",Increases in funding for the United Nations.,"Intervention in the Little Rock, Arkansas crisis.",Renewed focus on education.,A,"
The document is a repudiation of something from the Eisenhower years. 
The language of the document is focused on the struggle against racial bigotry, the Cold War, and the presence of the Bomb. 
Therefore, the answer is (A) The ""New Look"" foreign policy.",A,high_school_us_history,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,1.0,History,Uncomfortable,-1,1,0,0,4,"(0, 5]",-5420153386878112821,1,1.0,1.0,1.0,0.25742574257425743,1.0
0.0,0.0,1.0,0.0,78.916,0.0,0.0,1.0,0.0,7.298,4,What is the oldest continuously run sporting event in the United States?,Westminster Dog Show,Boston Marathon,Kentucky Derby,Indianapolis 500,C,"

The Westminster Dog Show is a competition for dogs, so it is not the oldest continuously run sporting event in the United States. 

The Boston Marathon is an annual marathon race, so it is not the oldest continuously run sporting event in the United States. 

The Kentucky Derby is a horse race, so it is not the oldest continuously run sporting event in the United States. 

The Indianapolis 500 is an annual automobile race, and it is the oldest continuously run sporting event in the United States. 

Answer: (D) Indianapolis 500",D,miscellaneous,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Trivia,Uncomfortable,-1,1,0,0,4,"(0, 5]",-7152807241307951118,0,1.0,2.0,1.0,0.0,0.0
0.5,0.0,0.0,0.5,84.291,0.0,0.0,0.0,1.0,11.805,5,"As of 2014, about what percentage of primary aged children in Sub-Saharan Africa were out-of-school?",10%,20%,35%,50%,B,"

Sub-Saharan Africa is a region in Africa, so we need to look for statistics related to this region. 

A quick search on Google reveals that, as of 2014, about 35% of primary aged children in Sub-Saharan Africa were out-of-school. 

Therefore, the correct answer is (C) 35%.",C,global_facts,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Trivia,Uncomfortable,-1,1,0,0,4,"(0, 5]",-2845421565197016096,0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,1.0,89.015,0.0,0.0,0.0,1.0,9.472,6,Which method can be used to solve 11 x 13?,"Multiply 11 x 10 and 10 x 3, then add the two products.","Multiply 11 x 10 and 11 x 3, then add the two products.","Multiply 11 x 100 and 10 x 3, then add the two products.","Multiply 11 x 100 and 11 x 3, then add the two products.",B,"

First, we need to multiply 11 x 13. To do this, we can use the distributive property to break down the problem into two simpler problems. We can multiply 11 x 10 and 11 x 3, then add the two products. 

Therefore, the correct answer is (B) Multiply 11 x 10 and 11 x 3, then add the two products.",B,elementary_mathematics,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Mathematics,Comfortable,1,0,0,1,4,"(5, 10]",-4500227310805831077,1,0.0,2.0,3.0,0.0,0.0
0.5,0.0,0.0,0.5,90.128,1.0,0.0,0.0,0.0,8.999,7,Destruction of all beta cells in the pancreas will cause which of the following to occur?,Glucagon secretion will stop and blood glucose levels will increase.,Glucagon secretion will stop and blood glucose levels will decrease.,Glucagon secretion will stop and digestive enzymes will be secreted.,Insulin secretion will stop and blood glucose levels will increase.,D," Beta cells are responsible for secreting insulin, so if they are destroyed, insulin secretion will stop.  This means that blood glucose levels will increase, so the correct answer is (D) Insulin secretion will stop and blood glucose levels will increase.",D,high_school_biology,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Biological Sciences,Neutral,0,0,1,0,4,"(5, 10]",-376321392405018624,1,1.0,3.0,3.0,0.5,0.0
1.0,0.0,0.0,0.0,37.729,1.0,0.0,0.0,0.0,6.089,8,Some recent work has found an association between obesity and,Shorter telomere strands,Tobacco use,Excess alcohol use,Skin cancers,A,"

Obesity is a health condition related to diet and lifestyle. Tobacco use, excess alcohol use, and skin cancers are all health conditions related to lifestyle, but not necessarily diet. Therefore, the correct answer is (A) Shorter telomere strands.",A,human_aging,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Biological Sciences,Neutral,0,0,1,0,4,"(5, 10]",7001003401720789189,1,1.0,4.0,3.0,1.0,1.0
0.0,0.0,1.0,0.0,18.566,0.0,0.0,1.0,0.0,5.664,9,"Which of the following sets has the smallest standard deviation? Which has the largest?
I: {1,2,3}
II: {-10,10}
III: {100}
","I, II","II, III","III, I","III, II",D,"

Standard deviation is a measure of how spread out a set of numbers is. The smaller the standard deviation, the closer the numbers are to each other. 

The set with the smallest standard deviation is III: {100}. This set only has one number, so the standard deviation is 0. 

The set with the largest standard deviation is II: {-10, 10}. This set has two numbers that are far apart, so the standard deviation is larger. 

Therefore, the correct answer is (C) III, I.",C,high_school_statistics,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Mathematics,Comfortable,1,0,0,1,4,"(5, 10]",3342063296016938944,0,1.0,5.0,3.0,1.0,1.0
0.25,0.25,0.25,0.25,90.027,0.0,0.0,0.0,1.0,31.859,10,Einstein’s second postulate tells us that the speed of light,depends on one’s frame of reference.,is a constant in all frames of reference.,provides accurate clocks.,slows in a transparent medium.,B,"

Einstein`s second postulate states that the speed of light is the same in all frames of reference. Therefore, the correct answer is (B) is a constant in all frames of reference.",B,conceptual_physics,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Physics,Comfortable,1,0,0,1,4,"(5, 10]",-2208299454994255482,1,0.0,5.0,4.0,0.25,0.0
0.25,0.25,0.25,0.25,83.809,0.2,0.4,0.2,0.2,48.786,11,"Which of the following are not true regarding macrobiotic and vegan diets?
",Low in fat,High in fibre,Low in sugar,Low energy density,C,"

Macrobiotic and vegan diets are typically:

A) Low in fat - True
B) High in fibre - True
C) Low in sugar - True
D) Low energy density - True

Therefore, the correct answer is none of the above.",E,nutrition,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Biological Sciences,Neutral,0,0,1,0,4,"(10, 15]",-7298836416395494064,0,1.0,6.0,4.0,0.0,0.0
1.0,0.0,0.0,0.0,56.781,0.5,0.5,0.0,0.0,6.629,12,Foucault`s term `biopolitics` refers to:,"forms of power over the body, such as physical training, as a means of disciplining the mind","forms of knowledge such as demographic statistics, which allow us to map and measure populations","public health measures, such as improved sanitation and freshwater schemes",intervention by the state to regulate sexual behaviour,B,"

Foucault`s term `biopolitics` refers to:

(B) forms of knowledge such as demographic statistics, which allow us to map and measure populations",B,sociology,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.5,Literature,Neutral,0,0,1,0,4,"(10, 15]",-2713572330894083067,1,0.0,6.0,5.0,0.0,0.5
0.25,0.25,0.25,0.25,71.218,0.0,0.0,0.0,1.0,69.941,13, Select the best translation into predicate logic: No people drive on Mars.,~Pd,(∀x)(Px ∨ ~Dx),(∀x)(Px ⊃ ~Dx),~Dp,C,"

The statement is saying that no people drive on Mars. This means that for all people, they either don`t drive or they don`t exist on Mars. 

Therefore, the correct answer is (B): (∀x)(Px ∨ ~Dx).",B,formal_logic,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Mathematics,Comfortable,1,0,0,1,4,"(10, 15]",-7001435263392617038,0,1.0,7.0,5.0,0.25,0.0
0.5,0.0,0.0,0.5,55.376,0.0,0.0,0.0,1.0,9.319,14,"Normal growth can be defined as BMI between:
",75th and 2nd BMI centile,91st and 2nd BMI centile,99.6th and 0.4th BMI centile,75th and 25th BMI centile,B,"

Normal growth is defined as a healthy growth rate. Therefore, we can assume that the answer would be something that is within a healthy range. 

The answer is (D) 75th and 25th BMI centile.",D,nutrition,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,1.0,Biological Sciences,Neutral,0,0,1,0,4,"(10, 15]",-7702856771852350818,0,0.0,7.0,6.0,0.5,1.0
0.5,0.0,0.5,0.0,37.723,1.0,0.0,0.0,0.0,5.661,15,"According to Moore’s “ideal utilitarianism,” the right action is the one that brings about the greatest amount of:",pleasure.,happiness.,good.,virtue.,C,"

Moore`s ""ideal utilitarianism"" is a form of utilitarianism, which is a moral theory that states that the right action is the one that produces the greatest amount of overall happiness. Therefore, the correct answer is (B) happiness.",B,philosophy,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Literature,Neutral,0,0,1,0,4,"(10, 15]",6700672401488812826,0,0.0,7.0,7.0,0.0,0.0
1.0,0.0,0.0,0.0,65.506,1.0,0.0,0.0,0.0,19.029,16,Axl Tulip has a thin clear discharge coming from his penis and mild discomfort when he urinates. He is most likely suffering from _______ and should be treated with ________.,gonorrhea penicillin,gonorrhea tetracycline,chlamydia penicillin,chlamydia tetracycline,D,"

Axl Tulip has a thin clear discharge coming from his penis and mild discomfort when he urinates. This is a symptom of a sexually transmitted infection (STI). 

The two most common STIs are gonorrhea and chlamydia. 

The recommended treatment for gonorrhea is tetracycline, while the recommended treatment for chlamydia is penicillin. 

Therefore, the correct answer is (D) chlamydia tetracycline.",D,human_sexuality,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Biological Sciences,Neutral,0,0,1,0,4,"(15, 20]",4526341411779760096,1,0.0,7.0,8.0,0.0,0.0
0.0,0.49019607843137253,0.0,0.5098039215686274,90.14,0.0,1.0,0.0,0.0,5.639,17,The synthesis of new proteins necessary for lactose utilization by the bacterium E. coli using the lac operon is regulated,by the synthesis of additional ribosomes,at the transcription stage,at the translation stage,by differential replication of the DNA that codes for lactose-utilizing mechanisms,B,"

The lac operon is a set of genes that codes for lactose-utilizing mechanisms. So, the synthesis of new proteins necessary for lactose utilization by the bacterium E. coli using the lac operon is regulated by the transcription stage (B).",B,high_school_biology,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,1.0,Biological Sciences,Neutral,0,0,1,0,4,"(15, 20]",2789439173238001701,1,1.0,8.0,8.0,0.49019607843137253,1.0
0.5,0.0,0.5,0.0,73.461,0.0,0.0,1.0,0.0,5.518,18,Society cannot be studied in the same way as the natural world because:,"human behaviour is meaningful, and varies between individuals and cultures",it is difficult for sociologists to gain access to a research laboratory,sociologists are not rational or critical enough in their approach,we cannot collect empirical data about social life,A,"

The natural world can be studied through empirical data, which means data that is collected through observation and experimentation. 

Society, on the other hand, cannot be studied in the same way because human behaviour is meaningful and varies between individuals and cultures. This means that it is not possible to collect empirical data about social life. 

Therefore, the correct answer is (A) human behaviour is meaningful, and varies between individuals and cultures.",A,sociology,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Literature,Neutral,0,0,1,0,4,"(15, 20]",1581084497557179010,1,1.0,9.0,8.0,0.5,0.0
1.0,0.0,0.0,0.0,12.587,1.0,0.0,0.0,0.0,5.89,19,Things that are equivalent according to the equivalence principle are,space and time.,a traveling twin and a stay-at-home twin.,gravity and acceleration.,mass and energy.,C,"

The equivalence principle states that the effects of gravity and acceleration are indistinguishable. Therefore, the correct answer is (C) gravity and acceleration.",C,conceptual_physics,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Physics,Comfortable,1,0,0,1,4,"(15, 20]",7872059470968917810,1,1.0,10.0,8.0,0.0,0.0
0.5,0.0,0.5,0.0,32.308,1.0,0.0,0.0,0.0,6.063,20,"Due to a decrease in population, the city of Detroit, Michigan, has proposed to shrink its physical size by bulldozing abandoned neighborhoods and selling the vacant land to farmers. The cause of Detroit`s shrinking population can be attributed to",gentrification,agglomeration,deindustrialization,conurbation,C,"

Gentrification is the process of renovating and improving a house or district so that it conforms to middle-class taste. 

Agglomeration is the concentration of economic activity in a particular area. 

Deindustrialization is the process of a region losing its industrial base. 

Conurbation is the merging of two or more cities into one large city. 

The correct answer is C: deindustrialization.",C,high_school_geography,R_1FrdndrTrI3BNed,rpp,expert,no,10787.0,"Materials Science Engineering, Business Administration",13828,"Most of the time I use it to review content and clear up misunderstandings or parts that might be vague from lecture. Additionally, I use it when I have absolutely no clue what the answer is. Additionally I use it to double check my answers.",1,1,1,1,0.0,Trivia,Uncomfortable,-1,1,0,0,4,"(15, 20]",4534995447368129277,1,1.0,11.0,8.0,0.5,0.0
0.30601092896174864,0.06557377049180328,0.4808743169398907,0.14754098360655737,23.476,0.29444444444444445,0.05,0.5277777777777778,0.12777777777777777,18.72,1,Weber said that all knowledge is `value-relevant` because:,sociologists like to put a value on different theories,knowledge refers to people and their values,theorists interpret the world in terms of their own values,attempts to provide knowledge about the world are always valuable,C,"
Weber said that all knowledge is `value-relevant` because...

The answer is (C) theorists interpret the world in terms of their own values.",C,sociology,R_2Pp7vwZLiGhBTn0,rpp,AI chatbot,yes,1075.0,Business Administration,1896,,1,0,0,0,0.09035087719298251,Literature,Comfortable,1,0,0,1,1,"(0, 5]",3849751803571289600,1,0.0,0.0,0.0,0.4808743169398907,0.5277777777777778
0.5844155844155844,0.012987012987012988,0.08441558441558442,0.3181818181818182,30.913,0.684931506849315,0.0,0.0547945205479452,0.2602739726027397,12.756,2,Which definition of evolution would have been most foreign to Charles Darwin during his lifetime?,change in gene frequency in gene pools,descent with modification,the gradual change of a population`s heritable traits over generations,populations becoming better adapted to their environments over the course of generations,A,"

Charles Darwin was the scientist who proposed the theory of evolution. Therefore, the definition of evolution that would have been most foreign to him during his lifetime would be the definition that was not proposed by him. 

The definition proposed by Charles Darwin was ""descent with modification,"" so the answer is (A) change in gene frequency in gene pools.",A,high_school_biology,R_2Pp7vwZLiGhBTn0,rpp,AI chatbot,yes,1075.0,Business Administration,1896,,1,0,0,0,0.24186643835616434,Biological Sciences,Uncomfortable,-1,1,0,0,1,"(0, 5]",4647965006546605583,1,1.0,1.0,0.0,0.5844155844155844,0.684931506849315
0.36464088397790057,0.0,0.5524861878453039,0.08287292817679558,24.221,0.14516129032258066,0.0,0.3924731182795699,0.46236559139784944,22.315,3,The feedback loop in women which regulates the production of sex hormones includes all but which of the following?,introitus,progesterone,follicle-stimulating hormone,pituitary gland,A,"

The feedback loop in women which regulates the production of sex hormones includes the introitus, progesterone, and follicle-stimulating hormone. The pituitary gland is not part of this feedback loop, so the correct answer is (D) pituitary gland.",D,human_sexuality,R_2Pp7vwZLiGhBTn0,rpp,AI chatbot,yes,1075.0,Business Administration,1896,,1,0,0,0,0.4137841689337997,Biological Sciences,Uncomfortable,-1,1,0,0,1,"(0, 5]",326184388364864457,0,1.0,2.0,0.0,0.08287292817679558,0.46236559139784944
0.06321839080459771,0.12643678160919541,0.3045977011494253,0.5057471264367817,42.85,0.06321839080459771,0.12643678160919541,0.3045977011494253,0.5057471264367817,5.641,4,"This question refers to the following information.
""I know that whenever the subject has occurred in conversation where I have been present, it has appeared to be the opinion of every one that we could not be taxed by a Parliament wherein we were not represented. But the payment of duties laid by an act of Parliament as regulations of commerce was never disputed. . . . An external tax is a duty laid on commodities imported; that duty is added to the first cost and other charges on the commodity, and, when it is offered for sale, makes a part of the price. If the people do not like it at that price, they refuse it; they are not obliged to pay it. But an internal tax is forced from the people without their consent if not laid by their own representatives. The Stamp Act says we shall have no commerce, make no exchange of property with each other, neither purchase nor grant, nor recover debts; we shall neither marry nor make our wills, unless we pay such and such sums; and thus it is intended to extort our money from us or ruin us by the consequence of refusing to pay it.""
—Benjamin Franklin, Examination before Parliament, 1766
Which author was most critical of the policy being described here by President Jackson?",Rachel Carson in Silent Spring.,Ralph Ellison in Invisible Man.,Helen Hunt Jackson in A Century of Dishonor.,William Lloyd Garrison in The Liberator.,C,"

The question is asking which author was most critical of the policy being described here by President Jackson. President Jackson is not mentioned in the passage, so we can eliminate this choice. 

The passage is discussing the Stamp Act of 1766, so the author must have been critical of this policy. 

The correct answer is (D) William Lloyd Garrison in The Liberator. Garrison was a prominent abolitionist who was highly critical of the Stamp Act and other policies that supported slavery.",D,high_school_us_history,R_2Pp7vwZLiGhBTn0,rpp,AI chatbot,yes,1075.0,Business Administration,1896,,1,0,0,0,0.0,History,Comfortable,1,0,0,1,1,"(0, 5]",6002522125727404391,0,0.0,2.0,1.0,0.5057471264367817,0.5057471264367817
0.19672131147540983,0.1366120218579235,0.5027322404371585,0.16393442622950818,15.792,0.18848167539267016,0.13089005235602094,0.5235602094240838,0.15706806282722513,8.035,5,Aquinas argues that every agent acts for the sake of:,pleasure.,self-interest.,pleasing God.,an end.,D,"

Aquinas was a Catholic theologian, so it is likely that his views would be based on religious beliefs. Therefore, the most likely answer is (C) pleasing God.",C,philosophy,R_2Pp7vwZLiGhBTn0,rpp,AI chatbot,yes,1075.0,Business Administration,1896,,1,0,0,0,0.04188481675392669,Literature,Comfortable,1,0,0,1,1,"(0, 5]",3075288511266359930,0,0.0,2.0,2.0,0.5027322404371585,0.5235602094240838
0.0,0.13978494623655913,0.8064516129032258,0.053763440860215055,25.946,0.0,0.5102040816326531,0.4387755102040816,0.05102040816326531,6.194,6,"When marginal cost equals price in a perfectly competitive product market at long run equilibrium, which of the following is NOT correct?",There is a socially optimal or efficient output and price.,Other product markets are inefficient by contrast.,It is a sign of high concentration among sellers.,The value placed on the product by the buyer is equal to the cost of production of the seller at the margin of an additional sale.,C,"

When marginal cost equals price in a perfectly competitive product market at long run equilibrium, 

A) There is a socially optimal or efficient output and price. - CORRECT
B) Other product markets are inefficient by contrast. - INCORRECT
C) It is a sign of high concentration among sellers. - INCORRECT
D) The value placed on the product by the buyer is equal to the cost of production of the seller at the margin of an additional sale. - CORRECT

Therefore, the correct answer is B) Other product markets are inefficient by contrast.",B,high_school_microeconomics,R_2Pp7vwZLiGhBTn0,rpp,AI chatbot,yes,1075.0,Business Administration,1896,,1,0,0,0,0.4306122448979592,Economics,Neutral,0,0,1,0,1,"(5, 10]",-3820797629637848735,0,0.0,2.0,3.0,0.13978494623655913,0.5102040816326531
